536,Spark fast big data analysis,[the] HoldenKarau,5
537,Data mining,JiaweiHan (beauty),5
538,Microsoft SQL Server 2008 Technology Insider,ItzikBen-Gan,5
539,Functional programming thinking,[the] NealFord,5
540,Regular expressions must know and must know,benforta,5
541,Rails 5 agile development,[the] SamRuby,5
542,Hackers & Painters,Paul Graham,5
543,Prometheus: Up & Running,BrianBrazil,5
544,Spring Cloud micro services practice,ZhaiYongChao,5
545,C++ standard library (2nd edition),[DE] NicolaiM Josuttis,5
546,Erlang/OTP concurrent programming practice,[the] MartinLogan,5
547,Big data system construction,NathanMarz,5
548,Inside Spark Technology,Lily zhang stand,5
549,Psychology of Program Development (Silver Year Edition),[the] GeraldM Weinberg,5
550,Database index design and optimization,【 the 】 TapioLahdenmaki,5
551,"Hands-on Machine Learning with Scikit-Learn, Keras, and TensorFlow, 2nd Edition",AurelienGeron,5
552,CUDA Parallel Programming: A GUIDE to GPU programming,ShaneCook (beauty),5
553,Fundamentals of statistical natural language processing,ChrisManning,5
554,Cloud native Java,JoshLong,5
555,Play with Arduino,JohnBoxall,5
556,Proficient in Java concurrent programming (Version 2),[ES] Javier Fernandez Gonzalez,5
557,"Designing Distributed Systems: Patterns and Paradigms for Scalable, Reliable Services",BrendanBurns.,5
558,Actual Java virtual machine,GeYiMing,5
559,C + + standard library,[DE] NicolaiM Josuttis,5
560,C++ template metaprogramming,DavidAbrahams,5
561,Android app development book for everyone,[the] DavidWolber,5
562,Writing An Interpreter In Go,ThorstenBall,5
563,Data Structures (C language Version),YanWeiMin,5
564,Inside RocketMQ technology,Ding Wei,5
565,HTTP/2 Basics tutorial,StephenLudin,5
566,Programmer metrics,Jonathan Alexander - The New Year,5
567,Digital logic,Method MAO yao,5
568,Design model and interview guide,NarasimhaKarumanchi (India),5
569,Revised edition of the first Docker book,JamesTurnbull,5
570,Fundamentals of Computer Systems,Yuan spring breeze,5
571,"The Art of Software Testing, Third Edition",GlenfordJ. Myers,5
572,Mathematical Thinking training of Programmers (Interesting Interpretation),kelly,5
573,CLR via C#,JeffreyRichter (beauty),5
574,Guidelines for high quality programming,joy,5
575,PHP programming Practice,[Canada]PeterMacIntyre,5
576,Linear algebra,[America] StevenJ.Leon,5
577,Effective Debugging,DiomidisSpinellis,5
578,Computer Networking (7th Edition),Xie Xiren,5
579,Apache Kafka of actual combat,Hu Xi,5
580,Verilog Digital System design tutorial,Xia Yu smell,5
581,ACM International Collegiate Programming Competition,YuYong plait,5
582,Blockchain Wave: Connecting Technologies and Applications,Jia Yinghao jiang Zewu,5
583,Large-Scale C++ Software Design,JohnLakos,5
584,Introduction to Python Programming (version 2),[the] JohnV Guttag,5
585,The Python standard library,DougHellmann - Wikipedia,5
586,C++ programming idioms,Dr. Murray,5
587,Software for Use,LarryL. Constantine,5
588,Principle and design of database management system,RaghuRamakrishnanJohannesGehrke (beauty),5
589,Designing Event-Driven Systems,BenStopford,5
590,The Master Algorithm,Mexican domingos,5
591,Introduction to Programming in Java,RobertSedgewick,5
592,Android custom control development and combat,Rev. Ship,5
593,The algorithm of empire,Christopher Steiner,5
594,Introducing iOS 8,stevederico,5
595,Effective Java,JoshuaBloch,5
596,Mastering Node.js - Second Edition: Build robust and scalable real-time server-side web applications efficiently,SandroPasquali,5
597,Node.js Development Guide,BYVoid,5
598,Algorithm design,Kleinberg,5
599,Crawler: From data to products,He Sicong,5
600,It's an algorithm book for you,[Japan] Yoshihiro Sugiura,5
601,Producter takes the product from 0 to 1,Zhou Jiewen,5
602,The Little Book on CoffeeScript,AlexMacCaw,5
603,Learn You a Haskell for Great Good!,MiranLipovaca,5
604,Software is so "refined" into - Java learning exercise,Insufficient number of evaluators,5
605,Track Linux TCP/IP code running,Jian qin,5
606,C++ Templates,By David Vandevoorde,5
607,Python Data Science Handbook,JakeVanderPlas,5
608,Intel? 64 and IA-32 Architectures Software Developer's Manual,Intel,5
609,Deep Learning Framework PyTorch: Getting Started and Practicing,Chen Yun,5
610,UNIX: A History and a Memoir,BrianKernighan,5
611,The Phoenix Project,GeneKim,5
612,MySQL Technology Insider,davidjiang,5
613,The Art of Linux Kernel Design (2nd Edition),New Design Team,5
614,Practical C programming language,SteveOualline,5
615,"Java in a Nutshell, 6th Edition",BenjaminJEvans,5
616,Python Data Analysis and Data-driven Operations (version 2),Insufficient number of evaluators,5
617,Lean startup,Eric Rice,5
618,Introduction to information retrieval,ChristopherD. Manning,5
619,Reconstruction (photocopy),[the] Martin fowler,5
620,Neuroscience Matlab tutorial,PascalWallisch,5
621,Test-driven development,KentBeck,5
622,The TeXbook,[the] DonaldKnuth,5
623,Introduction to Data Compression (4th edition),[the] KhalidSayood,5
624,Lua design and implementation,codedump,5
625,HTML5 Canvas,SteveFulton,5
626,C++ from beginner to master,Tomorrow's science and technology,5
627,Learn C language in 21 days,Brad l. Jones (USA) PeterAitken (USA),5
628,Explore relational databases in depth,C.J.Date,5
629,The Myth of man-moon,"[the] FrederickP · Brooks, Jr",5
630,UNIX Network Programming (Volume 1): Networking APIs: Sockets and XTI(2nd edition),[the] w. RichardStevens,5
631,C++ Cookbook Chinese edition,stephens,5
632,"Windows Internals, Part 1",PavelYosifovich,5
633,Python 3 Learning Notes (Volume 1),The rain mark,5
634,The Definitive Guide to Android Programming (2nd edition),BillPhillips,5
635,IPhone 3D programming,Insufficient number of evaluators,5
636,Haxe 2 Beginner's Guide,"Dasnois, Benjamin",5
637,C++ disassembly and reverse analysis technology revealed,Qian Linsong,5
638,Android full buried point solution,Wang Zhuozhou,5
639,Introduction and practice of wechat small program development,Mr. Lei,5
640,Java programming language,"[the] KenArnold, etc",5
641,The road to quantitative trading,ABU,5
642,Understanding the Digital World,BrianW. Kernighan,5
643,Fundamentals of Python data analysis,[the] ClintonW Brownley,5
644,More Effective C# (original book 2nd edition),BillWagner,5
645,C++ programming principles and practice,[the] BjarneStroustrup,5
646,Agile Approaches to Web development,Thomas (D.),5
647,Think Python,AllenB. Downey,5
648,"TCP/IP Sockets in C, Second Edition",MichaelJ. Donahoo,5
649,Programming Scala,DeanWampler Hotels,5
650,IOS Programming (Version 6),[the] ChristianKeur,5
651,Starting Out with Python,"Gaddis,Tony",5
652,The Productive Programmer,Neil Ford,5
653,R Cookbook,PaulTeetor,5
654,Expert One-on-One J2EE Development without EJB,RodJohnson,5
655,Java 8 in Action,Raoul-GabrielUrma,5
656,UNIX Networking Programming Volume 1: Socket Networking apis (version 3),W.RichardStevens,5
657,Introduction To Programming In Java,"Sedgewick,Robert;Wayne,Kevin",5
658,Spark,BillChambers,5
659,Paradigms of Artificial Intelligence Programming,PeterNorvig - Wikipedia,5
660,System Architecture Design,Zheng Tianmin,5
661,Thinking in C++,[the] BruceEckel,5
662,Java 7 is a classic introduction,(America) Horton (I.),5
663,Picture of blockchain,Ming-xing xu,5
664,Flask in depth,[the] JackStouffer,5
665,MATLAB programming,chapman,5
666,Smart era,[US] Wu Jun,5
667,Java Programming ideas,eckel,5
668,Sharp jQuery,ChanDongLin,5
669,Advanced Programming in Python (second edition),[] Micha ? Jaworski,5
670,Design patterns,gamma,5
671,Swift Programming Authority Guide (2nd edition),[the] MatthewMathias,5
672,Inside Spring Technology (2nd edition),Meter Wen Ke,5
673,An in-depth look at Java Web Technology (revised edition),Xu to wave,5
674,PHP Advanced Programming,JesusCastagnetto,5
675,Fundamentals of Probability theory,Ross,5
676,Spring+MyBatis Enterprise Application (2nd edition),Crazy software,5
677,"Run, programmer",YevgeniyBrikman,5
678,"Head First HTML & CSS, XHTML",ElisabethFreeman,5
679,Programming Languages: Design and Implementation (4th edition),TerrenceW. Pratt,5
680,Bash Cookbook,CarlAlbing,5
681,MySQL is the king of the road to promotion,Zhang su,5
682,Python for Kids,JasonR. Briggs,5
683,Artificial intelligence (ai),PeterNorvig - Wikipedia,5
684,Python Development,[sep]BePROUD Inc,5
685,"Left hand MongoDB, right hand Redis -- from beginning to business",Xie Qiankun,5
686,Vue. Js,Bo-wen liu,5
687,R Graphics Cookbook,WinstonChang,5
688,The Python data analyst's Way,Insufficient number of evaluators,5
689,Make Your Own Neural Network,TariqRashid,5
690,"High concurrency of Netty, Redis, and Zookeeper",Mr.,5
691,Programming Elixir,DaveThomas,5
692,Microservices architecture design patterns,Chris? ChrisRichardson,5
693,The art of Linux Shell programming,zhangze,5
694,Node.js in Action,mia,5
695,R language in data science,Li ship,5
696,Introduction to algorithms,SanjoyDasgupta,5
697,The Rust Programming Language (Covers Rust 2018),stevebar,5
698,Python microservices development,By TarekZiade and translated by zhang yuan jian,5
699,Smashing Node.js,GuillermoShub,5
700,If for freedom,[the] SamWilliams,5
701,JAVA concurrent programming practices,goetz,5
702,JavaScript Patterns,StoyanStefanov,5
703,The code reverts to the super useful Node.js code snippet,Written by zhou min,5
704,JavaScript test driven development,[the] VenkatSubramaniam,5
705,The tao of programming,Jeffery James,5
706,C++ for busy people,【 典 型 范 例 1 】 He is a man of great importance. Overland),5
707,The Definitive Guide to IDA Pro (2nd edition),eagle,5
708,Python Basics tutorial (2nd edition ? Revised),The hutt orchid,5
709,"TCP/IP Volume 3: TCP transaction protocol, HTTP, NNTP, and UNIX domain protocol",Gu yu hu,5
710,Java Generics and Collections,MauriceNaftalin,5
711,Hackers and painters,Paul Graham,5
712,Computer Composition: a structured approach,Temple tender baum,5
713,The subtleties of programming languages,Chinese fir PuXian,5
714,JSP & Servlet learning Notes,[Taiwan] Lin Xinliang,5
715,JavaScript advanced programming,Nicholas Czerkas,5
716,C language,Herbert Hilt,5
717,"Millions, Billions, Zillions",BrianKernighan,5
718,Java Multithreaded Programming Field Guide (Design Patterns),Wen-hai huang,5
719,MySQL Technology Insider,davidjiang,5
720,Spark Machine learning,NickPentreath,5
721,Python programming development guide,Pay the dong,5
722,Crazy Java Handouts (4th edition),Li Gang,5
723,How to Break Software,"Whittaker, JamesA.",5
724,Fundamentals of quantum programming,MingshengYing,5
725,C# advanced programming,ChristianNagel,5
726,A Tour of C++,BjarneStroustrup,5
727,"C Language Curriculum Design and Game Development Practice Course (Recommended by Computer Teaching Steering Committee of Higher Education, Ministry of Education)",TongJing,5
728,Visual Basic.NET programming,"Qiang Shasha, Luo Yishu et al",5
729,Small Teams building Large Websites: Architectural practices for Small and Medium-sized R&D Teams,Zhang Huiqing etc.,5
730,"Efficient Python development: Django, Tornado, Flask, Twisted (2nd edition)",Chang-long liu,5
731,C++ Templates,By David Vandevoorde,5
732,Pattern Languages for Programming (Volume 1),Coplien,5
733,Algorithm: C language implementation,Sedgwick,5
734,Computer Vision,RichardSzeliski,5
735,Java Web Development (Basics),Li xh,5
736,Design and implementation of a 64-bit operating system,A scholar,5
737,Simple SQL (Chinese version),Berry invent,5
738,Pointers on C,KennethReek,5
739,Qt 5.9 C++ development guide,Wang Weibo,5
740,"Art of Computer Programming, Vol. 3",[US] Donald D. Knuth,5
741,GNU Make Project Management (version 3),RobertMecklenburg (beauty),5
742,Flash ActionScript 3.0 Animation Advanced tutorial,KeithPeters,5
743,Node.js Hardball: 115 core tips,【 the 】 AlexR. Young,5
744,Dive into the Linux kernel architecture,WolfgangMauerer,5
745,Think like a programmer,V.AntonSpraul,5
746,Internet lightweight SSM framework decryption,Yan-peng li etc.,5
747,Algorithm Design Manual,", Roy keane,",5
748,Pattern Oriented Software Architecture Volume 1,[DE] FrankBuschmann,5
749,"Essential Mathematics for Games and Interactive Applications, Second Edition",JamesM. VanVerth,5
750,Code clean,Robert C. Martin,5
751,Python pocket Guide,[the] MarkLutz,5
752,Windows network and communication program design,Lucy,5
753,C++ programming language (special edition),Biani Stroustrup,5
754,Art of Computer Programming (Volume 2),DonaldE. Knuth,5
755,The world is digital,[the] BrianW Kernighan,5
756,Seven Weeks seven Languages (Volume 2),Bruce Tate 【美】Bruce Tate,5
757,"Pattern Recognition, Fourth Edition",SergiosTheodoridis,5
758,Interactive computer graphics,Edward,5
759,The art of multiprocessor programming,MauriceHerlihy (beauty),5
760,The GNU C Library Reference Manual,SandraLoosemore,5
761,R's geek ideal,zhang,5
762,Embedded systems development approach,NULL,5
763,Big Data,NathanMarz,5
764,Linux device driver development details,Barry song,5
765,Spring 5 Development Overview,LiuWeiWei,5
766,Get Programming with Node.js,recommended,5
767,Go Concurrent Programming (version 2),hering,5
768,Debugging of nine,DavidJ. Agans,5
769,Computer Networking -- Top-down Approach and Internet Features (Photocopied version),JamesF. Kurose,5
770,C# multithreaded programming (original book 2nd edition),Egin Agfowin,5
771,C language interface and implementation,DavidR. Hanson,5
772,The definitive guide to Web Performance,IlyaGrigorik,5
773,Lua Game Development Practice Guide,PaulSchuytema,5
774,The art of anti-deception,Mitnick (K.D.),5
775,Hackers do not kill attack and defense,Ren Xiaohui,5
776,Learn C language in 21 days,BradleyL. Jones,5
777,The mathematics and physics of game development,[J] Koji Kato,5
778,Design Patterns By Tutorials,RaywenderlichTutorialTeam,5
779,C + + Templates in Chinese,By David Vandevoorde,5
780,Write your own development tools,Yang Zhongke,5
781,C++11/14 advanced programming: introduction to the Boost library (version 3),Luo Jianfeng,5
782,Visual C# from getting started to mastering (edition 8),Sharp (JohnSharp),5
783,Natural Language Processing in Action,MrLaneHobson,5
784,Enlightenment through JavaScript,Lee fight,5
785,Micro channel small program guide,Know the program,5
786,Fun learning algorithm,Xiao-yu Chen,5
787,Introduction to Python,[the] MarkLutz,5
788,JQuery Basic Tutorial (version 4),[the] JonathanChaffer,5
789,JQuery Technology Insider,High clouds,5
790,Haskell in Depth,VitalyBragilevsky,5
791,Python in Depth (Photocopy),PaulBarry,5
792,That's search engines,Jun-lin zhang,5
793,Advanced programming in UNIX environments,[the] w. RichardStevens,5
794,Massively multiplayer online game development,[Britain] Alexander,5
795,The definitive guide to Web development,"[the] ChrisAquino,",5
796,When Android meets Lego,King yuan,5
797,Principles of Distributed Database Systems,M.Tamer?zsu,5
798,The definitive guide to AppleScript,Nooyi fort,5
799,Java programming specification,gosling,5
800,Scala programming,[the] VenkatSubramaniam,5
801,Python programming,Eric Mathers,5
802,coding,[the] CharlesPetzold,5
803,Hackers and Painters,Paul Graham,5
804,Complete Code (Version 2),Steve McConnell,5
805,"Construction and Interpretation of Computer programs (Original Book, 2nd Edition)",HaroldAbelson,5
